Event1000130desc;皇军把$FROMCOUNTRY$的部队打的落花流水，现在他们的土地已经属于大日本帝国。;;;;;;;;;;;;;x
Event1000130option;哟西;;;;;;;;;;;;;x
Event1000131title;没必要继续战争了;;;;;;;;;;;;;x
Event1000131desc;抗战的失败使我们别无选择，也许有一天我们能光复河山，但现在我们只能埋头苦干。;;;;;;;;;;;;;x
Event1000131option;来日方长;;;;;;;;;;;;;x
Event1000138title;我们的民族革命失败了;;;;;;;;;;;;;x
Event1000138desc;我们的人民节衣缩食，我们的战士吃着草根树皮，我们的组织严密合理，我们的文化积极向上，然而我们仍然没有抵御住日本帝国主义的侵略，中国共产党将自谢于民族。;;;;;;;;;;;;;x
Event1000138option;无可奈何;;;;;;;;;;;;;x
Event1000139title;抗战失败;;;;;;;;;;;;;x
Event1000139desc;我们最终被日本帝国主义击败了，我们未能挽救民族的兴亡。;;;;;;;;;;;;;x
Event1000139option;苦涩的结果;;;;;;;;;;;;;x
Event1000140title;我们被$FROMCOUNTRY$击败;;;;;;;;;;;;;x
Event1000140desc;我们再也无力抵抗$FROMCOUNTRY$，我们只能投降;;;;;;;;;;;;;x
Event1000140option1;建立一个流亡政府;;;;;;;;;;;;;x
Event1000140option2;战败;;;;;;;;;;;;;x
Event1000141title;我们征服了$FROMCOUNTRY$;;;;;;;;;;;;;x
Event1000141desc;随着我们的军队节节推进，$FROMCOUNTRY$的政权已经土崩瓦解。;;;;;;;;;;;;;x
Event1000141option;胜利;;;;;;;;;;;;;x
Event1000142title;$FROMCOUNTRY$投降;;;;;;;;;;;;;x
Event1000142desc;这个汉奸政权的命运已经走到了尽头，$FROMCOUNTRY$的一切汉奸头子将承受民族的审判，历史的鞭挞。;;;;;;;;;;;;;x
Event1000142option;他们将遗臭万年;;;;;;;;;;;;;x
Event1000144title;光复大连;;;;;;;;;;;;;x
Event1000144desc;大连是中国的固有领土，在十九世纪末期被日本占领。随着胜利的脚步不断推进，中国军队进入了大连，撕碎了丑陋的膏药旗。;;;;;;;;;;;;;x
Event1000144option;我们一定胜利;;;;;;;;;;;;;x
Event1000145title;关东州陷落;;;;;;;;;;;;;x
Event1000145desc;支那人进入了关东州，这意味着我们失去了一个重要的港口，这将是一个巨大的损失。;;;;;;;;;;;;;x
Event1000145option;八嘎;;;;;;;;;;;;;x
Event1000146title;光复台湾;;;;;;;;;;;;;x
Event1000146desc;随着战事的不断进展，我们光复了久被日本奴役的台湾。台湾人民欢欣鼓舞，庆祝着回到祖国的怀抱。;;;;;;;;;;;;;x
Event1000146option;我们一定胜利;;;;;;;;;;;;;x
Event1000147title;台湾陷落;;;;;;;;;;;;;x
Event1000147desc;支那人控制了台湾岛，帝国在那里的统治将不复存在。;;;;;;;;;;;;;x
Event1000147option;八嘎;;;;;;;;;;;;;x
Event1000149title;朝鲜半岛陷落;;;;;;;;;;;;;x
Event1000149desc;支那人已经控制了朝鲜半岛，现在那里由他们说了算了。;;;;;;;;;;;;;x
Event1000149option;八嘎;;;;;;;;;;;;;x
Event1000150title;朝鲜半岛问题;;;;;;;;;;;;;x
Event1000150desc;二十世纪初，日本控制并奴役了朝鲜半岛，现在我们进入了朝鲜半岛，即将决定朝鲜的命运。;;;;;;;;;;;;;x
Event1000150option1;吞并朝鲜半岛;;;;;;;;;;;;;x
Event1000150option2;支持他们独立;;;;;;;;;;;;;x
Event1000024title;张杨兵谏蒋介石，西安事变爆发;;;;;;;;;;;;;x
Event1000024subtitle;“前方守土将士浴血杀敌，后方外交当局仍立谋妥协。”;;;;;;;;;;;;;x
Event1000024desc;1936.12.12，爱国将领张学良、杨虎城在屡次劝谏蒋介石抗日未果之后，乘蒋督战西安，禁卫兵力不足之时，发动兵谏扣押蒋介石，逼其停止内战，为民族存亡而抗日，同时，十七路军扣留了陈诚、邵力子、蒋鼎文、陈调元、卫立煌、朱绍良等国民党军政要员。而离开了蒋的国民党中，何应钦正在积极策划「讨逆军」，并自命总司令，欲置蒋于死地而代之。日本暗中联系国民党亲日派成立政治联盟，打着拥护蒋的旗号，促进内乱。而中国共产党获悉之后，毛泽东主席克服种种党内情绪，提出「和平解决，逼蒋抗日」的方针，并派周恩来刮了胡子前往西安说服蒋介石抗日。;;;;;;;;;;;;;x
Event1000024option;静观其变;;;;;;;;;;;;;x
Event1000025title;蒋委员长在西安被扣押;;;;;;;;;;;;;x
Event1000025desc;西北剿匪总司令部张学良、杨虎城不听中央调遣，私自与中央「攘外必先安内」的政策对抗，奢言抗日，勾结共匪，拘禁领袖，罪无可恕。军政部长何应钦正组织「讨逆军」，讨伐张杨，剿共到底。而领袖夫人宋美龄却竭力阻止何总司令讨伐张杨，民众也对我政府有诸多不满，而诸多地方实力派亦对中央有离心倾向。;;;;;;;;;;;;;x
Event1000025option;与西安-陕北方面寻求联系吧;;;;;;;;;;;;;x
Event1000026title;夺取延安;;;;;;;;;;;;;x
Event1000026desc;西安事变爆发之后，延安张杨守军已经撤走，根据中革军委的命令，白志文率领关中红一团占领了延安。1937.1.13，党中央进驻延安。;;;;;;;;;;;;;x
Event1000026option;好的;;;;;;;;;;;;;x
Event1000027title;下一步的计划;;;;;;;;;;;;;x
Event1000027desc;西安事变爆发之后，张学良亦数谏蒋委员长，张曾与蒋介石说：“我们仍希望你勇于改过，群策群力，共赴国难。如果仍然执拗不悟，坚持己见，就只有让群众公裁了。”蒋闻之大吃一惊：“过去，我待你那样好，现在，你竟想把我交群众公裁！”蒋介石一边表示枪毙他他也不会放弃剿共的决心，一边试图收买周边的张杨部下。\n现在我们应该如何应对？;;;;;;;;;;;;;x
Event1000027option1;向南京与延安方面取得联系，继续说服蒋委员长抗日;;;;;;;;;;;;;x
Event1000027option2;枪毙蒋介石，驱逐小日本！;;;;;;;;;;;;;x
Event1000152title;西安事变和平解决;;;;;;;;;;;;;x
Event1000152desc;西安事变爆发后，宋美龄曾与蒋介石致信“南京的情形是戏中有戏”“宁抗日勿死敌手”，也与宋子文代表南京国民政府前来西安，中共代表周恩来也赶赴西安，说服蒋介石一致抗日。周曾对蒋说：“若先生能改变攘外必先安内的政策，停止内战，一致抗日，不但我个人可以听先生的话，就连我们红军也可听先生指挥。”中国共产党向蒋介石提出驱逐亲日派，容纳抗日分子，释放上海爱国领袖，释放一切政治犯，保障人民权利，联共抗日等主张。蒋介石答应了，但没有签署协定，而是以他的领袖人格来担保。;;;;;;;;;;;;;x
Event1000152option;让我们再信一回蒋介石的领袖人格吧;;;;;;;;;;;;;x
Event1000153title;西安事变和平解决;;;;;;;;;;;;;x
Event1000153desc;蒋介石终于答应结束内战，并返回南京。西安事变和平解决。而先前欲置蒋于死地的“讨逆军总司令”何应钦，也受到了蒋的猜忌。;;;;;;;;;;;;;x
Event1000153option;宁抗日勿死敌手;;;;;;;;;;;;;x
Event1000154title;西安事变和平解决;;;;;;;;;;;;;x
Event1000154desc;在周恩来、端纳、宋美龄等人的劝说下，蒋介石终于同意停止内战。张副司令表示愿意亲自送蒋介石到南京……;;;;;;;;;;;;;x
Event1000154option1;发生了这么大的事故，张副司令理应敬送蒋委员长;;;;;;;;;;;;;x
Event1000154option2;蒋介石阴刻毒辣，不可冒险;;;;;;;;;;;;;x
Event1000155title;蒋委员长请张副司令喝茶;;;;;;;;;;;;;x
Event1000155desc;西安事变和平解决后，张学良亲自送蒋介石至南京，随即被蒋终身软禁。杨虎城被迫“出国考察”，回国后遭到逮捕，最终杨虎城及其幼子、幼女，其秘书和其夫人以及他们的幼子等一共8人在重庆戴公祠被4个军统特务用匕首捅死，并用硝镪水毁灭尸体。而蒋介石以分化、瓦解、收买、挑动自相残杀的手段控制了东北军和陕甘十七路军。;;;;;;;;;;;;;x
Event1000155option;“打倒法西斯”;;;;;;;;;;;;;x
Event1000156title;关于重新建国的系统提示;;;;;;;;;;;;;x
Event1000156desc;由于钢铁雄心3的引擎缺陷，我们无法制作出直接重新建国的效果。系统已将兰州割让给西北国防政府，请玩家自行存档退出并读档（不推荐tag），选择兰州的西北国防政府，再通过点决议完成建国。;;;;;;;;;;;;;x
Event1000156option;好的;;;;;;;;;;;;;x
Event1000157title;西北建政;;;;;;;;;;;;;x
Event1000157subtitle;频年苦斗，备历险夷。匈奴未灭，何以家为？;;;;;;;;;;;;;x
Event1000157desc;张学良处置了一意孤行的蒋介石，并以副总司令的名义号召全国军队一致抗日。根据先前的计划，中国共产党将与张学良、杨虎城合作建立西北国防政府，以兰州为大本营，成立西北抗日联军与西北抗日联军总司令部，张学良任国防政府主席兼抗日联军总司令。政府建立常务委员会，由周恩来、杨虎城分任正副主任。抗日联军设置政训制度与前敌委员会，由中共主席毛泽东任联军总政委兼前敌委员会委员长。\n国防政府成立后，立即对日本帝国主义与何逆军宣战，表示为了民族存亡战斗到底。;;;;;;;;;;;;;x
Event1000157option;誓师抗战;;;;;;;;;;;;;x
Event1000158title;加入联合政府;;;;;;;;;;;;;x
Event1000158desc;我们加入联合政府。;;;;;;;;;;;;;x
Event1000158option;好的;;;;;;;;;;;;;x
Event1000159title;韩复渠与我方联络;;;;;;;;;;;;;x
Event1000159desc;韩复渠表示愿意与我方一同抗日剿何，但是山东离西北尚远，故他们打算先行抗战，适时再正式加入联军。;;;;;;;;;;;;;x
Event1000159option;好的;;;;;;;;;;;;;x
Event1000160title;李宗仁与我方联络;;;;;;;;;;;;;x
Event1000160desc;李宗仁表示愿意与我方一同抗日剿何，但是广西离西北尚远，故他们打算先行抗战，适时再正式加入联军。;;;;;;;;;;;;;x
Event1000160option;好的;;;;;;;;;;;;;x
Event1000163title;西北二马通电追随何应钦;;;;;;;;;;;;;x
Event1000163desc;近日，马鸿逵、马步芳向全国发出通电，称西北抗日联军为“兰州叛军”，并称何应钦为“季座”，表示愿意追随何应钦剿共到底。;;;;;;;;;;;;;x
Event1000163option;剿共到底;;;;;;;;;;;;;x
Event1000164title;日本对我们施压;;;;;;;;;;;;;x
Event1000164desc;日本方面称愿意派兵进入中国，与我们一同剿灭西北叛军，如果我们不答应，他们将与我们开战。国内各方对此意见不一，我们应如何抉择？;;;;;;;;;;;;;x
Event1000164option1;与日本联盟;;;;;;;;;;;;;x
Event1000164option2;拒绝他们进入国境;;;;;;;;;;;;;x
Event1000165title;向大日本帝国求援;;;;;;;;;;;;;x
Event1000165desc;随着西北国防政府军事行动的不断推进，何应钦感到自己的统治已经面临崩塌的危险，他向日本大使馆求取援助。日本方面提出签订《大日本帝国在华空中摄影协议》、《日中航空协定草案》、《日中三十年船坞秘密协定》、《日中宪警联合勤务议定书》、《日中友好通商航海条约》、《日中航空协定》、《大日本皇军驻华日何秘密协定》等不平等条约，意图使何应钦政府屈膝成为傀儡政权，何应钦政府选择了……;;;;;;;;;;;;;x
Event1000165option1;大日本帝国万岁;;;;;;;;;;;;;x
Event1000165option2;我们不会屈服;;;;;;;;;;;;;x
Event1000166title;西北叛军失败;;;;;;;;;;;;;x
Event1000166desc;经过大日本帝国和何应钦政府的不断追剿，西北叛军终于灭亡了，现在我们要翻过手来收拾何应钦了。;;;;;;;;;;;;;x
Event1000166option;征服中国;;;;;;;;;;;;;x
Event1000167title;关于重新建国的系统提示;;;;;;;;;;;;;x
Event1000167desc;由于钢铁雄心3的引擎缺陷，我们无法制作出直接重新建国的效果。系统已将北平割让给中华人民共和国，请玩家自行存档并退出读档（不推荐tag），选择北平的中华人民共和国，再通过点决议完成建国。;;;;;;;;;;;;;x
Event1000167option;好的;;;;;;;;;;;;;x
Event1000168title;建国！;;;;;;;;;;;;;x
Event1000168subtitle;虎踞龙盘今胜昔，天翻地覆慨而慷。;;;;;;;;;;;;;x
Event1000168desc;从1840年起，中国饱受了列强侵略与军阀混战带来的苦难。中国共产党与伟大的中国人民终于在今天挖掉了帝国主义、封建主义、官僚资本主义这三座大山，战胜了日本军阀，消灭了中央军阀和各地方军阀，在实际上统一了中国。\n1949年9月21日，由中国共产党发起召开的，有各民主党派、各人民团体、各地区、人民解放军、各少数民族、国外侨胞和其他爱国分子的代表参加的中国人民政治协商会议第一次全体会议在北京隆重开幕。会议通过了具有临时宪法作用的《共同纲领》和《中华人民共和国中央人民政府组织法》。\n1949年10月1日，天安门广场上，人民与人民汇成了欢乐的海洋。人民领袖毛泽东庄严宣布：“中华人民共和国，中央人民政府，今天成立了!”，并高喊“人民万岁。”。\n中华人民共和国是工人阶级领导的、以工农联盟为基础的人民民主专政的社会主义国家。\n“三年以来，在人民解放战争和人民革命中牺牲的人民英雄们永垂不朽！\n三十年以来，在人民解放战争和人民革命中牺牲的人民英雄们永垂不朽！\n由此上溯到1840年，从那时起，为了反对内外敌人，争取民族独立和人民自由幸福，在历次斗争中牺牲的人民英雄们永垂不朽！”;;;;;;;;;;;;;x
Event1000168option;中华人民共和国万岁;;;;;;;;;;;;;x
Event1000169title;关于重新建国的系统提示;;;;;;;;;;;;;x
Event1000169desc;由于钢铁雄心3的引擎缺陷，我们无法制作出直接重新建国的效果。系统已将南京割让给中华民国，请玩家自行存档并退出读档（不推荐tag），选择南京的中华民国，再通过点决议完成建国。;;;;;;;;;;;;;x
Event1000169option;好的;;;;;;;;;;;;;x
Event1000170title;统一！;;;;;;;;;;;;;x
Event1000170desc;经过我们的不懈努力，中国终于一统在青天白日满地红旗之下，我们将重振朝纲！;;;;;;;;;;;;;x
Event1000170option;中华民国万岁;;;;;;;;;;;;;x
YXG1title;攻克许昌;;;;;;;;;;;;;x
YXG1desc;尽管支那人的司令官忙于内斗与保存实力，对许昌见死不救，使其势成孤军，但城中支那新编二十九师仍然奋勇抵抗，其师长吕公良宁死不降，这是一个令我们尊重的敌人。当然，胜利仍然属于大日本皇军。;;;;;;;;;;;;;x
YXG1option;令人感慨;;;;;;;;;;;;;x
YXG2title;许昌沦陷;;;;;;;;;;;;;x
YXG2desc;第一战区汤恩伯与蒋鼎文互相内斗，互不支援，双方都想保存实力，故许昌虽未孤立，却也无援。新编二十九师在吕公良将军的指挥下拼死抵抗，最终寡不敌众，新编二十九师十不存一，师长吕公良壮烈殉国，许昌陷入敌手。;;;;;;;;;;;;;x
YXG2option;吕公良将军是中国军人的榜样;;;;;;;;;;;;;x
YXG3title;攻克衡阳;;;;;;;;;;;;;x
YXG3desc;我们调度了飞机、重炮、毒气，对支那湖南的衡阳发动了最凶悍的集团攻击，支那的司令长官只想着保存实力，衡阳的支那守军孤立无援，可是他们竟然能挡住帝国军人的三次总攻，坚守了衡阳城四十七天，待最终弹尽粮绝，尸横遍野，敌第十军军长方先觉终于开城投降。;;;;;;;;;;;;;x
YXG3option;罕见的中国军人;;;;;;;;;;;;;x
YXG4title;衡阳沦陷;;;;;;;;;;;;;x
YXG4desc;在豫湘桂大溃败的消极防御中，衡阳保卫战是亮眼的一笔血墨。衡阳守军第十军孤军奋战，竟坚守孤城四十七天，最终因为弹尽粮绝，没有援军而只好投降。当时重庆的报纸斥责他“惟欠一死”，然纵观八年抗战，国民党几支军队能做到坚守孤城四十七天？方先觉将军是一个优秀的中国军人，民族英雄。;;;;;;;;;;;;;x
YXG4option;方先觉不愧张睢阳;;;;;;;;;;;;;x
HUAYEA_chi;成立华东野战军;;;;;;;;;;;;;x
DBY_chi;成立东北野战军;;;;;;;;;;;;;x
XBY_chi;成立西北野战军;;;;;;;;;;;;;x
6666title;成立华东野战军;;;;;;;;;;;;;x
6666desc;华东野战军，后改为第三野战军，中国人民解放军主力部队之一，华东野战军是在1947年1月以抗日战争时期的在华中的新四军大部及其后成立的华中野战军和山东的八路军一部及其后成立的山东野战军为基础组建的。历经莱芜战役、孟良崮战役、豫东战役、济南战役、淮海战役、渡江战役、上海战役等震撼世人的大战。;;;;;;;;;;;;;x
6667title;成立东北野战军;;;;;;;;;;;;;x
6667desc;东北野战军，即中国人民解放军第四野战军，有林彪、罗荣桓、刘亚楼、肖劲光、黄克诚、黄永胜、邓华、谭政、李天佑、吕正操、陈伯钧、洪学智等一批 "猛将"、"怪才"。第四野战军是解放战争时期中国人民解放军主力部队之一。它是由抗日战争转入大反攻后进军东北的八路军、新四军主力各一部及东北抗日联军逐步发展起来的。;;;;;;;;;;;;;;;x
6668title;成立西北野战军;;;;;;;;;;;;;x
6668desc;西北野战军，即中国人民解放军第一野战军，简称:第一野战军，是中国解放战争时期中国人民解放军的主力部队之一。由抗日战争末期晋绥解放区和陕甘宁解放区的八路军和地方武装发展起来的。;;;;;;;;;;;;;x
JAP_HBamry_title;成立华北方面军;;;;;;;;;;;;;x
JAP_HZamry_title;成立华中方面军;;;;;;;;;;;;;x
#title;;;;;;;;;;;;;;x
#desc;;;;;;;;;;;;;;x
#option;;;;;;;;;;;;;;x
