xxxx;;;;;;;;;;;;;;x
PROV2718;2718卡缅斯克-沙廷斯基;;;;;;;;;;X
PROV2719;2719柯拉斯尼伊苏林;;;;;;;;;;X
PROV2720;2720贝拉亚-库里特亚;;;;;;;;;;X
PROV2721;2721吉姆伊佐夫;;;;;;;;;;X
PROV2722;2722卡莎莉;;;;;;;;;;X
PROV2723;2723尼哲尼-亚布罗诺夫斯基;;;;;;;;;;X
PROV2724;2724谢利瓦诺夫斯卡亚;;;;;;;;;;X
PROV2725;2725喀尔穆伊科维斯基;;;;;;;;;;X
PROV2726;2726卡拉什;;;;;;;;;;X
PROV2727;2727页洛夫卡;;;;;;;;;;X
PROV2728;2728杰米多夫;;;;;;;;;;X
PROV2729;2729佐洛塔;;;;;;;;;;X
PROV2730;2730凯萨茨科耶;;;;;;;;;;X
PROV2731;2731直耶恩巴特;;;;;;;;;;X
PROV2732;2732阿伊巴什;;;;;;;;;;X
PROV2733;2733塔什;;;;;;;;;;X
PROV2734;2734巴扎尔楚兰;;;;;;;;;;X
PROV2735;2735罗斯堡;;;;;;;;;;X
PROV2736;2736切马尔特;;;;;;;;;;X
PROV2737;2737洛里昂;;;;;;;;;;X
PROV2738;2738莫龙;;;;;;;;;;X
PROV2739;2739雷恩;;;;;;;;;;X
PROV2740;2740拉瓦尔;;;;;;;;;;X
PROV2741;2741勒芒;;;;;;;;;;X
PROV2742;2742维布雷;;;;;;;;;;X
PROV2743;2743沙托丹;;;;;;;;;;X
PROV2744;2744普伊奥塞克斯;;;;;;;;;;X
PROV2745;2745森斯;;;;;;;;;;X
PROV2746;2746特鲁瓦;;;;;;;;;;X
PROV2747;2747圣迪济耶;;;;;;;;;;X
PROV2748;2748托乌尔;;;;;;;;;;X
PROV2749;2749卢内维;;;;;;;;;;X
PROV2750;2750维桑堡;;;;;;;;;;X
PROV2751;2751菲林根;;;;;;;;;;X
PROV2752;2752蒂宾根;;;;;;;;;;X
PROV2753;2753施瓦本格明德;;;;;;;;;;X
PROV2754;2754讷德林根;;;;;;;;;;X
PROV2755;2755因戈尔施塔特;;;;;;;;;;X
PROV2756;2756施特劳宾;;;;;;;;;;X
PROV2757;2757苏希蔡;;;;;;;;;;X
PROV2758;2758皮塞克;;;;;;;;;;X
PROV2759;2759因德日赫城堡;;;;;;;;;;X
PROV2760;2760兹诺伊莫;;;;;;;;;;X
PROV2761;2761克洛博乌基;;;;;;;;;;X
PROV2762;2762兹林;;;;;;;;;;X
PROV2763;2763瓦拉斯卡贝拉;;;;;;;;;;X
PROV2764;2764鲁容贝罗克;;;;;;;;;;X
PROV2765;2765波普拉德;;;;;;;;;;X
PROV2766;2766普雷索夫;;;;;;;;;;X
PROV2767;2767斯尼纳;;;;;;;;;;X
PROV2768;2768伯列基夫;;;;;;;;;;X
PROV2769;2769斯坦尼斯拉沃夫;;;;;;;;;;X
PROV2770;2770特雷波利雅;;;;;;;;;;X
PROV2771;2771多纳维提斯;;;;;;;;;;X
PROV2772;2772塔尔金;;;;;;;;;;X
PROV2773;2773塔尔尼;;;;;;;;;;X
PROV2774;2774诺沃亚尔克杭赫尔斯克;;;;;;;;;;X
PROV2775;2775斯波拉;;;;;;;;;;X
PROV2776;2776季布里夫;;;;;;;;;;X
PROV2777;2777斯维沃德斯克;;;;;;;;;;X
PROV2778;2778维克诺德尼普罗夫斯克;;;;;;;;;;X
PROV2779;2779帕夫洛赫拉德;;;;;;;;;;X
PROV2780;2780克拉马托尔斯克;;;;;;;;;;X
PROV2781;2781鲁奇克拉斯;;;;;;;;;;X
PROV2782;2782克列平斯卡亚;;;;;;;;;;X
PROV2783;2783沙赫迪;;;;;;;;;;X
PROV2784;2784沙赫特;;;;;;;;;;X
PROV2785;2785第顿涅茨;;;;;;;;;;X
PROV2786;2786谢米卡拉科尔斯克;;;;;;;;;;X
PROV2787;2787康斯坦丁诺夫斯克;;;;;;;;;;X
PROV2788;2788伊铃卡;;;;;;;;;;X
PROV2789;2789第梅切特卡;;;;;;;;;;X
PROV2790;2790新雅普金;;;;;;;;;;X
PROV2791;2791苏罗维基诺;;;;;;;;;;X
PROV2792;2792诺维伊-罗加奇克地区;;;;;;;;;;X
PROV2793;2793沃尔兹斯基;;;;;;;;;;X
PROV2794;2794斯捷普诺伊;;;;;;;;;;X
PROV2795;2795把恰;;;;;;;;;;X
PROV2796;2796得占里别克;;;;;;;;;;X
PROV2797;2797哲迪拜;;;;;;;;;;X
PROV2798;2798德赞纳塔拉;;;;;;;;;;X
PROV2799;2799新卡赞卡;;;;;;;;;;X
PROV2800;2800默特尔波恩;;;;;;;;;;X
PROV2801;2801克雷特湖;;;;;;;;;;X
PROV2802;2802圣纳泽尔;;;;;;;;;;X
PROV2803;2803布莱恩;;;;;;;;;;X
PROV2804;2804昂热;;;;;;;;;;X
PROV2805;2805迪塔尔;;;;;;;;;;X
PROV2806;2806杜卢瓦河城堡;;;;;;;;;;X
PROV2807;2807温朵美;;;;;;;;;;X
PROV2808;2808奥尔良;;;;;;;;;;X
PROV2809;2809蒙塔吉斯;;;;;;;;;;X
PROV2810;2810艾克斯昂诺特;;;;;;;;;;X
PROV2811;2811肖蒙特;;;;;;;;;;X
PROV2812;2812讷沙托;;;;;;;;;;X
PROV2813;2813查尔梅斯;;;;;;;;;;X
PROV2814;2814希尔梅克;;;;;;;;;;X
PROV2815;2815斯特拉斯堡;;;;;;;;;;X
PROV2816;2816罗特魏尔;;;;;;;;;;X
PROV2817;2817罗伊特林根;;;;;;;;;;X
PROV2818;2818海登海姆;;;;;;;;;;X
PROV2819;2819艾夏赫;;;;;;;;;;X
PROV2820;2820兰茨胡特;;;;;;;;;;X
PROV2821;2821普法尔基兴;;;;;;;;;;X
PROV2822;2822温佩尔克;;;;;;;;;;X
PROV2823;2823布杰约维蔡;;;;;;;;;;X
PROV2824;2824摩拉维亚布杰约维蔡;;;;;;;;;;X
PROV2825;2825米库洛夫;;;;;;;;;;X
PROV2826;2826霍利克;;;;;;;;;;X
PROV2827;2827特伦钦;;;;;;;;;;X
PROV2828;2828普列维扎;;;;;;;;;;X
PROV2829;2829布雷兹诺;;;;;;;;;;X
PROV2830;2830斯皮什新;;;;;;;;;;X
PROV2831;2831胡门内;;;;;;;;;;X
PROV2832;2832乌若克;;;;;;;;;;X
PROV2833;2833卡卢什;;;;;;;;;;X
PROV2834;2834布奇扎茨;;;;;;;;;;X
PROV2835;2835欧尼宁;;;;;;;;;;X
PROV2836;2836卡缅涅茨-波多利斯基;;;;;;;;;;X
PROV2837;2837乌曼;;;;;;;;;;X
PROV2838;2838哈尔沃隆;;;;;;;;;;X
PROV2839;2839卡特里诺皮尔;;;;;;;;;;X
PROV2840;2840卡皮塔尼夫卡;;;;;;;;;;X
PROV2841;2841卡玛尼安卡;;;;;;;;;;X
PROV2842;2842欧莱克斯桑德里夫卡;;;;;;;;;;X
PROV2843;2843第聂伯罗彼得罗夫斯克;;;;;;;;;;X
PROV2844;2844卡拉斯诺尔尼伊斯克;;;;;;;;;;X
PROV2845;2845戈尔洛夫卡;;;;;;;;;;X
PROV2846;2846安夫罗西伊夫卡;;;;;;;;;;X
PROV2847;2847诺瓦沙克廷斯克;;;;;;;;;;X
PROV2848;2848阿克萨伊;;;;;;;;;;X
PROV2849;2849梅利霍夫斯卡亚;;;;;;;;;;X
PROV2850;2850巴格耶夫斯卡亚;;;;;;;;;;X
PROV2851;2851马洛梅切蒂尼伊;;;;;;;;;;X
PROV2852;2852韦斯利;;;;;;;;;;X
PROV2853;2853纳德泽夫卡;;;;;;;;;;X
PROV2854;2854莫罗佐夫斯克;;;;;;;;;;X
PROV2855;2855切尔尼赫科斯基;;;;;;;;;;X
PROV2856;2856韦尔赫涅奇尔斯基;;;;;;;;;;X
PROV2857;2857斯大林格勒;;;;;;;;;;X
PROV2858;2858列宁斯克;;;;;;;;;;X
PROV2859;2859科洛博夫卡;;;;;;;;;;X
PROV2860;2860萨伊金;;;;;;;;;;X
PROV2861;2861乌尔达;;;;;;;;;;X
PROV2862;2862博尔利;;;;;;;;;;X
PROV2863;2863乌亚力;;;;;;;;;;X
PROV2864;2864泽廖诺耶;;;;;;;;;;X
PROV2865;2865卡尼维尔;;;;;;;;;;X
PROV2866;2866芒特斯科特;;;;;;;;;;X
PROV2867;2867克巴尔特;;;;;;;;;;X
PROV2868;2868特米斯卡明;;;;;;;;;;X
PROV2869;2869波尔尼克;;;;;;;;;;X
PROV2870;2870南特;;;;;;;;;;X
PROV2871;2871舍米耶;;;;;;;;;;X
PROV2872;2872阿洛讷;;;;;;;;;;X
PROV2873;2873托尔斯;;;;;;;;;;X
PROV2874;2874孔特雷斯;;;;;;;;;;X
PROV2875;2875基茵;;;;;;;;;;X
PROV2876;2876茹瓦尼;;;;;;;;;;X
PROV2877;2877莱斯利齐伊斯;;;;;;;;;;X
PROV2878;2878克莱蒙;;;;;;;;;;X
PROV2879;2879米尔古;;;;;;;;;;X
PROV2880;2880圣迪耶;;;;;;;;;;X
PROV2881;2881赛勒斯塔特;;;;;;;;;;X
PROV2882;2882多瑙埃兴根;;;;;;;;;;X
PROV2883;2883巴林根;;;;;;;;;;X
PROV2884;2884乌尔姆;;;;;;;;;;X
PROV2885;2885奥格斯堡;;;;;;;;;;X
PROV2886;2886弗赖辛;;;;;;;;;;X
PROV2887;2887米尔多夫-阿姆-伊恩地区;;;;;;;;;;X
PROV2888;2888帕绍;;;;;;;;;;X
PROV2889;2889捷克克鲁姆洛夫;;;;;;;;;;X
PROV2890;2890茨韦特尔;;;;;;;;;;X
PROV2891;2891霍拉布伦;;;;;;;;;;X
PROV2892;2892布热茨拉夫;;;;;;;;;;X
PROV2893;2893特尔纳瓦;;;;;;;;;;X
PROV2894;2894兹拉特莫拉夫采;;;;;;;;;;X
PROV2895;2895班斯卡比斯特里察;;;;;;;;;;X
PROV2896;2896罗日尼亚瓦;;;;;;;;;;X
PROV2897;2897科希策;;;;;;;;;;X
PROV2898;2898乌日哥罗德;;;;;;;;;;X
PROV2899;2899沃洛韦茨;;;;;;;;;;X
PROV2900;2900柯尔娜迪萨;;;;;;;;;;X
PROV2901;2901波什齐夫;;;;;;;;;;X
PROV2902;2902切尔诺夫策;;;;;;;;;;X
PROV2903;2903亚姆比尔;;;;;;;;;;X
PROV2904;2904乌尔亚罗夫卡;;;;;;;;;;X
PROV2905;2905维尔珊卡;;;;;;;;;;X
PROV2906;2906诺沃米奥洛得;;;;;;;;;;X
PROV2907;2907德鲁哈;;;;;;;;;;X
PROV2908;2908奥莱喀山德里亚;;;;;;;;;;X
PROV2909;2909聂伯罗捷尔任斯克;;;;;;;;;;X
PROV2910;2910谢尼尔尼科夫;;;;;;;;;;X
PROV2911;2911斯大林市;;;;;;;;;;X
PROV2912;2912塔甘罗格;;;;;;;;;;X
PROV2913;2913罗斯托夫-唐纳;;;;;;;;;;X
PROV2914;2914诺沃切尔卡斯斯克;;;;;;;;;;X
PROV2915;2915阿尔帕钦;;;;;;;;;;X
PROV2916;2916波尔沙雅塔拉瓦亚;;;;;;;;;;X
PROV2917;2917维塞利;;;;;;;;;;X
PROV2918;2918波尔沙雅马力诺瓦克;;;;;;;;;;X
PROV2919;2919塔特欣斯基;;;;;;;;;;X
PROV2920;2920维尔托赫尼古托夫;;;;;;;;;;X
PROV2921;2921波波夫;;;;;;;;;;X
PROV2922;2922阿布加涅罗沃;;;;;;;;;;X
PROV2923;2923斯威特伊加尔;;;;;;;;;;X
PROV2924;2924斯塔索夫;;;;;;;;;;X
PROV2925;2925西蒙科;;;;;;;;;;X
PROV2926;2926顺盖;;;;;;;;;;X
PROV2927;2927特里基;;;;;;;;;;X
PROV2928;2928诺维伊乌什塔甘;;;;;;;;;;X
PROV2929;2929雷恩-佩斯基;;;;;;;;;;X
PROV2930;2930马卡迪;;;;;;;;;;X
PROV2931;2931奥弗;;;;;;;;;;X
PROV2932;2932克拉马斯福尔斯;;;;;;;;;;X
PROV2933;2933北湾;;;;;;;;;;X
PROV2934;2934奥佩戈湖;;;;;;;;;;X
PROV2935;2935伊斯特梅恩;;;;;;;;;;X
PROV2936;2936马什库勒;;;;;;;;;;X
PROV2937;2937绍莱;;;;;;;;;;X
PROV2938;2938图阿尔;;;;;;;;;;X
PROV2939;2939黎塞留;;;;;;;;;;X
PROV2940;2940洛什;;;;;;;;;;X
PROV2941;2941维耶尔宗;;;;;;;;;;X
PROV2942;2942布里亚尔;;;;;;;;;;X
PROV2943;2943塞布利;;;;;;;;;;X
PROV2944;2944朗格勒;;;;;;;;;;X
PROV2945;2945维泰勒;;;;;;;;;;X
PROV2946;2946埃皮纳勒;;;;;;;;;;X
PROV2947;2947科尔马;;;;;;;;;;X
PROV2948;2948巴登;;;;;;;;;;X
PROV2949;2949图特林根;;;;;;;;;;X
PROV2950;2950埃英根;;;;;;;;;;X
PROV2951;2951明德海姆;;;;;;;;;;X
PROV2952;2952慕尼黑;;;;;;;;;;X
PROV2953;2953特罗斯特贝格;;;;;;;;;;X
PROV2954;2954布格豪森;;;;;;;;;;X
PROV2955;2955洛尔巴赫;;;;;;;;;;X
PROV2956;2956林茨;;;;;;;;;;X
PROV2957;2957圣博尔滕;;;;;;;;;;X
PROV2958;2958根瑟恩多夫;;;;;;;;;;X
PROV2959;2959济佩诺克;;;;;;;;;;X
PROV2960;2960尼特拉;;;;;;;;;;X
PROV2961;2961兹拉特莫拉夫蔡;;;;;;;;;;X
PROV2962;2962里马夫斯卡索-索伯塔地区;;;;;;;;;;X
PROV2963;2963博德瓦河畔-摩尔达瓦地区;;;;;;;;;;X
PROV2964;2964沙罗什帕塔克;;;;;;;;;;X
PROV2965;2965穆卡切维;;;;;;;;;;X
PROV2966;2966米哲希尔雅;;;;;;;;;;X
PROV2967;2967拉克赫夫;;;;;;;;;;X
PROV2968;2968贝利霍姆特;;;;;;;;;;X
PROV2969;2969叶金齐;;;;;;;;;;X
PROV2970;2970伯沙德;;;;;;;;;;X
PROV2971;2971巴尔塔;;;;;;;;;;X
PROV2972;2972多布罗维利切基夫卡;;;;;;;;;;X
PROV2973;2973小夫伊斯卡;;;;;;;;;;X
PROV2974;2974基洛夫格勒;;;;;;;;;;X
PROV2975;2975克里夫伊利赫;;;;;;;;;;X
PROV2976;2976扎伯尼哲哲雅;;;;;;;;;;X
PROV2977;2977波罗荷;;;;;;;;;;X
PROV2978;2978诺瓦亚佐夫斯基;;;;;;;;;;X
PROV2979;2979阿佐夫;;;;;;;;;;X
PROV2980;2980撒马尔斯柯伊;;;;;;;;;;X
PROV2981;2981泽尔诺格勒;;;;;;;;;;X
PROV2982;2982梅乔京斯卡亚;;;;;;;;;;X
PROV2983;2983切尔尼斯科夫卡;;;;;;;;;;X
PROV2984;2984科马洛夫;;;;;;;;;;X
PROV2985;2985纳乌莫夫斯基;;;;;;;;;;X
PROV2986;2986普罗列塔尔斯克;;;;;;;;;;X
PROV2987;2987尼哲涅古诺夫;;;;;;;;;;X
PROV2988;2988科捷利尼科沃;;;;;;;;;;X
PROV2989;2989萨德维奥伊;;;;;;;;;;X
PROV2990;2990乌莎可维卡;;;;;;;;;;X
PROV2991;2991阿赫图宾斯克;;;;;;;;;;X
PROV2992;2992维尔赫尼基-巴斯昆卡克地区;;;;;;;;;;X
PROV2993;2993提于里根;;;;;;;;;;X
PROV2994;2994阿兹吉尔;;;;;;;;;;X
PROV2995;2995艾巴什;;;;;;;;;;X
PROV2996;2996多索尔;;;;;;;;;;X
PROV2997;2997布鲁金斯;;;;;;;;;;X
PROV2998;2998梅德福;;;;;;;;;;X
PROV2999;2999美林;;;;;;;;;;X
PROV3000;3000拉特;;;;;;;;;;X
PROV3001;3001南江;;;;;;;;;;X
PROV3002;3002马塔瓦;;;;;;;;;;X
PROV3003;3003迪曼;;;;;;;;;;X
PROV3004;3004圣让德蒙;;;;;;;;;;X
PROV3005;3005蒙泰居;;;;;;;;;;X
PROV3006;3006布雷叙尔;;;;;;;;;;X
PROV3007;3007米尔博;;;;;;;;;;X
PROV3008;3008笛卡尔;;;;;;;;;;X
PROV3009;3009瓦当;;;;;;;;;;X
PROV3010;3010卢瓦尔-康斯;;;;;;;;;;X
PROV3011;3011阿瓦隆;;;;;;;;;;X
PROV3012;3012蒙巴德;;;;;;;;;;X
PROV3013;3013福伊尔-比约;;;;;;;;;;X
PROV3014;3014克塞蒂尼;;;;;;;;;;X
PROV3015;3015勒蒂约;;;;;;;;;;X
PROV3016;3016欣特察尔滕;;;;;;;;;;X
PROV3017;3017布隆伯格;;;;;;;;;;X
PROV3018;3018施托卡赫;;;;;;;;;;X
PROV3019;3019肯普滕;;;;;;;;;;X
PROV3020;3020魏尔海姆;;;;;;;;;;X
PROV3021;3021格拉芬;;;;;;;;;;X
PROV3022;3022布劳瑙;;;;;;;;;;X
PROV3023;3023弗克拉布鲁克;;;;;;;;;;X
PROV3024;3024韦尔斯;;;;;;;;;;X
PROV3025;3025阿姆施泰滕;;;;;;;;;;X
PROV3026;3026维也纳;;;;;;;;;;X
PROV3027;3027布拉迪斯拉发;;;;;;;;;;X
PROV3028;3028多瑙斯特雷达;;;;;;;;;;X
PROV3029;3029莱维蔡;;;;;;;;;;X
PROV3030;3030大克尔季什;;;;;;;;;;X
PROV3031;3031真哲什保陶;;;;;;;;;;X
PROV3032;3032恩克斯;;;;;;;;;;X
PROV3033;3033小瓦尔道;;;;;;;;;;X
PROV3034;3034内格雷什蒂-奥雅思;;;;;;;;;;X
PROV3035;3035锡盖图-马尔马切伊;;;;;;;;;;X
PROV3036;3036斯尼亚滕;;;;;;;;;;X
PROV3037;3037多罗霍伊;;;;;;;;;;X
PROV3038;3038索罗卡;;;;;;;;;;X
PROV3039;3039科德马;;;;;;;;;;X
PROV3040;3040佩尔福马耶斯克;;;;;;;;;;X
PROV3041;3041聿泽努克雷钦斯克;;;;;;;;;;X
PROV3042;3042鲍勃耶内茨;;;;;;;;;;X
PROV3043;3043诺维寮步;;;;;;;;;;X
PROV3044;3044尼科波尔;;;;;;;;;;X
PROV3045;3045托克马克;;;;;;;;;;X
PROV3046;3046马里乌波尔;;;;;;;;;;X
PROV3047;3047斯塔诺冥斯卡贾;;;;;;;;;;X
PROV3048;3048巴泰斯克;;;;;;;;;;X
PROV3049;3049基罗夫斯州;;;;;;;;;;X
PROV3050;3050古利亚-波里斯克夫卡;;;;;;;;;;X
PROV3051;3051敖倍丁尼涅;;;;;;;;;;X
PROV3052;3052伊戈尔李斯特克斯州;;;;;;;;;;X
PROV3053;3053利尼;;;;;;;;;;X
PROV3054;3054库兹内茨索夫斯基;;;;;;;;;;X
PROV3055;3055伏尔加顿斯克;;;;;;;;;;X
PROV3056;3056纳加弗斯州;;;;;;;;;;X
PROV3057;3057皮梅洛-凯尔尼;;;;;;;;;;X
PROV3058;3058乔尔内亚尔;;;;;;;;;;X
PROV3059;3059祖博夫卡;;;;;;;;;;X
PROV3060;3060巴塔耶夫卡;;;;;;;;;;X
PROV3061;3061尼科利斯科耶;;;;;;;;;;X
PROV3062;3062克哈尔巴里;;;;;;;;;;X
PROV3063;3063柯特贾季弗斯卡;;;;;;;;;;X
PROV3064;3064阿特劳州;;;;;;;;;;X
PROV3065;3065拜丘纳斯;;;;;;;;;;X
PROV3066;3066新奥尔良市;;;;;;;;;;X
PROV3067;3067多里斯;;;;;;;;;;X
PROV3068;3068宾因莱特;;;;;;;;;;X
PROV3069;3069惠特尼;;;;;;;;;;X
PROV3070;3070马达瓦斯卡湖;;;;;;;;;;X
PROV3071;3071迪普河;;;;;;;;;;X
PROV3072;3072莱萨布勒-德奥隆尼;;;;;;;;;;X
PROV3073;3073圣赫曼;;;;;;;;;;X
PROV3074;3074帕尔特奈;;;;;;;;;;X
PROV3075;3075沙泰勒罗;;;;;;;;;;X
PROV3076;3076比藏赛;;;;;;;;;;X
PROV3077;3077布尔格斯;;;;;;;;;;X
PROV3078;3078拉沙里泰;;;;;;;;;;X
PROV3079;3079克莱芒西;;;;;;;;;;X
PROV3080;3080伊斯河畔-蒂尔;;;;;;;;;;X
PROV3081;3081瑞塞;;;;;;;;;;X
PROV3082;3082朗香;;;;;;;;;;X
PROV3083;3083米卢斯;;;;;;;;;;X
PROV3084;3084托特莫斯;;;;;;;;;;X
PROV3085;3085康斯坦茨;;;;;;;;;;X
PROV3086;3086洛伊特基希;;;;;;;;;;X
PROV3087;3087马克特奥伯多夫;;;;;;;;;;X
PROV3088;3088巴特特尔茨;;;;;;;;;;X
PROV3089;3089特劳恩施泰因;;;;;;;;;;X
PROV3090;3090萨尔茨堡;;;;;;;;;;X
PROV3091;3091巴特伊施尔;;;;;;;;;;X
PROV3092;3092温迪施加斯滕;;;;;;;;;;X
PROV3093;3093安纳贝格;;;;;;;;;;X
PROV3094;3094艾森斯塔特;;;;;;;;;;X
PROV3095;3095沙莫林;;;;;;;;;;X
PROV3096;3096新扎姆基;;;;;;;;;;X
PROV3097;3097埃斯泰尔戈姆;;;;;;;;;;X
PROV3098;3098绍尔戈陶尔扬;;;;;;;;;;X
PROV3099;3099米什科尔茨;;;;;;;;;;X
PROV3100;3100费黑尔焦尔茂特;;;;;;;;;;X
PROV3101;3101萨图马雷;;;;;;;;;;X
PROV3102;3102瓦马;;;;;;;;;;X
PROV3103;3103维谢乌;;;;;;;;;;X
PROV3104;3104勒德乌齐;;;;;;;;;;X
PROV3105;3105博托沙尼;;;;;;;;;;X
PROV3106;3106雷齐纳;;;;;;;;;;X
PROV3107;3107安南伊夫;;;;;;;;;;X
PROV3108;3108若夫坚;;;;;;;;;;X
PROV3109;3109沃兹尼森斯克;;;;;;;;;;X
PROV3110;3110巴希坦卡;;;;;;;;;;X
PROV3111;3111诺瓦卡荷夫卡;;;;;;;;;;X
PROV3112;3112威塞勒;;;;;;;;;;X
PROV3113;3113贝尔德扬斯克;;;;;;;;;;X
PROV3114;3114伊季斯克;;;;;;;;;;X
PROV3115;3115库斯切夫斯州;;;;;;;;;;X
PROV3116;3116帕夫洛夫斯州;;;;;;;;;;X
PROV3117;3117季霍里克;;;;;;;;;;X
PROV3118;3118十月;;;;;;;;;;X
PROV3119;3119肖姆雅洛夫斯基;;;;;;;;;;X
PROV3120;3120沃罗诺沃;;;;;;;;;;X
PROV3121;3121塞利纳;;;;;;;;;;X
PROV3122;3122萨尔斯克;;;;;;;;;;X
PROV3123;3123萨尔斯基克;;;;;;;;;;X
PROV3124;3124希罗茨斯基;;;;;;;;;;X
PROV3125;3125维亚佐夫卡;;;;;;;;;;X
PROV3126;3126萨多沃耶;;;;;;;;;;X
PROV3127;3127查干才;;;;;;;;;;X
PROV3128;3128科帕诺夫卡;;;;;;;;;;X
PROV3129;3129米哈伊洛夫卡;;;;;;;;;;X
PROV3130;3130普尔奥泽涅;;;;;;;;;;X
PROV3131;3131克茨伊巴斯;;;;;;;;;;X
PROV3132;3132古里耶夫;;;;;;;;;;X
PROV3133;3133乌斯卡-奥罗奇斯州;;;;;;;;;;X
PROV3134;3134维德;;;;;;;;;;X
PROV3135;3135克利尔湖;;;;;;;;;;X
PROV3136;3136亨茨维尔;;;;;;;;;;X
PROV3137;3137卡瓦加马湖;;;;;;;;;;X
PROV3138;3138基拉卢站;;;;;;;;;;X
PROV3139;3139卢肯;;;;;;;;;;X
PROV3140;3140吕西尼昂;;;;;;;;;;X
PROV3141;3141普瓦捷;;;;;;;;;;X
PROV3142;3142莱布兰克;;;;;;;;;;X
PROV3143;3143埃尔登特斯;;;;;;;;;;X
PROV3144;3144桑塞格;;;;;;;;;;X
PROV3145;3145科尔比尼;;;;;;;;;;X
PROV3146;3146维托;;;;;;;;;;X
PROV3147;3147瑟隆热;;;;;;;;;;X
PROV3148;3148吕尔;;;;;;;;;;X
PROV3149;3149蒙贝利亚尔;;;;;;;;;;X
PROV3150;3150贝尔福特;;;;;;;;;;X
PROV3151;3151丰泰;;;;;;;;;;X
PROV3152;3152腓特烈;;;;;;;;;;X
PROV3153;3153奥伯斯多夫;;;;;;;;;;X
PROV3154;3154穆尔瑙;;;;;;;;;;X
PROV3155;3155罗森海姆;;;;;;;;;;X
PROV3156;3156巴特赖兴哈尔;;;;;;;;;;X
PROV3157;3157斯拉德明;;;;;;;;;;X
PROV3158;3158陶普利茨;;;;;;;;;;X
PROV3159;3159穆尔河畔-布鲁克;;;;;;;;;;X
PROV3160;3160奥贝尔瓦特;;;;;;;;;;X
PROV3161;3161索普隆;;;;;;;;;;X
PROV3162;3162杰尔;;;;;;;;;;X
PROV3163;3163陶陶巴尼奥;;;;;;;;;;X
PROV3164;3164布达佩斯;;;;;;;;;;X
PROV3165;3165亚斯贝雷尼;;;;;;;;;;X
PROV3166;3166尼赖吉哈佐;;;;;;;;;;X
PROV3167;3167卡雷伊;;;;;;;;;;X
PROV3168;3168赛尼;;;;;;;;;;X
PROV3169;3169卡夫尼克;;;;;;;;;;X
PROV3170;3170普特伊拉;;;;;;;;;;X
PROV3171;3171苏恰瓦;;;;;;;;;;X
PROV3172;3172巴尔蒂;;;;;;;;;;X
PROV3173;3173奥尔赫伊;;;;;;;;;;X
PROV3174;3174特洛伊特克;;;;;;;;;;X
PROV3175;3175贝雷兹夫卡;;;;;;;;;;X
PROV3176;3176诺瓦奥德萨;;;;;;;;;;X
PROV3177;3177斯尼弗瑞夫卡;;;;;;;;;;X
PROV3178;3178雅集姆伊弗卡;;;;;;;;;;X
PROV3179;3179梅利托波尔;;;;;;;;;;X
PROV3180;3180普里莫尔斯科-阿塔尔斯克;;;;;;;;;;X
PROV3181;3181季马瑟夫斯克;;;;;;;;;;X
PROV3182;3182别伊苏格河;;;;;;;;;;X
PROV3183;3183克洛普特金;;;;;;;;;;X
PROV3184;3184特米则贝克州;;;;;;;;;;X
PROV3185;3185伊戈尔里克;;;;;;;;;;X
PROV3186;3186罗潘卡;;;;;;;;;;X
PROV3187;3187克鲁钦纳亚-巴尔卡;;;;;;;;;;X
PROV3188;3188商达塔;;;;;;;;;;X
PROV3189;3189克拉斯尼-斯科托沃德;;;;;;;;;;X
PROV3190;3190扎韦特诺耶;;;;;;;;;;X
PROV3191;3191特洛伊奇科伊;;;;;;;;;;X
PROV3192;3192埃尔根宁斯基;;;;;;;;;;X
PROV3193;3193萨尔帕;;;;;;;;;;X
PROV3194;3194塔姆波夫卡;;;;;;;;;;X
PROV3195;3195阿克萨拉耶斯基;;;;;;;;;;X
PROV3196;3196诺沃莱斯尼伊;;;;;;;;;;X
PROV3197;3197扎尔特尔;;;;;;;;;;X
PROV3198;3198戈尔奴伊;;;;;;;;;;X
PROV3199;3199瓦尼诺;;;;;;;;;;X
PROV3200;3200阿尔卡塔;;;;;;;;;;X
PROV3201;3201比伯;;;;;;;;;;X
PROV3202;3202米德兰;;;;;;;;;;X
PROV3203;3203格雷文赫斯特;;;;;;;;;;X
PROV3204;3204班克罗夫特;;;;;;;;;;X
PROV3205;3205彭布罗克;;;;;;;;;;X
PROV3206;3206库隆堡;;;;;;;;;;X
PROV3207;3207尼奥尔;;;;;;;;;;X
PROV3208;3208梅勒;;;;;;;;;;X
PROV3209;3209蒙莫里;;;;;;;;;;X
PROV3210;3210圣沃里;;;;;;;;;;X
PROV3211;3211圣阿芒蒙特龙;;;;;;;;;;X
PROV3212;3212内韦尔斯;;;;;;;;;;X
PROV3213;3213索利厄;;;;;;;;;;X
PROV3214;3214第戎;;;;;;;;;;X
PROV3215;3215加莱;;;;;;;;;;X
PROV3216;3216维莱塞克塞勒;;;;;;;;;;X
PROV3217;3217巴塞尔;;;;;;;;;;X
PROV3218;3218阿劳;;;;;;;;;;X
PROV3219;3219圣加仑;;;;;;;;;;X
PROV3220;3220布雷根茨;;;;;;;;;;X
PROV3221;3221卡普尔;;;;;;;;;;X
PROV3222;3222克罗伊特;;;;;;;;;;X
